zipcode,ca_climate_zone,station_id,station_number,isvalid,station_name
94535,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94536,3,"HAYWARD_724935",724935,1,"HAYWARD"
94538,3,"HAYWARD_724935",724935,1,"HAYWARD"
94538,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94539,3,"HAYWARD_724935",724935,1,"HAYWARD"
94539,3,"HAYWARD_724935",724935,1,"HAYWARD"
94539,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94539,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94539,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94541,3,"HAYWARD_724935",724935,1,"HAYWARD"
94542,3,"HAYWARD_724935",724935,1,"HAYWARD"
94544,3,"HAYWARD_724935",724935,1,"HAYWARD"
94545,3,"HAYWARD_724935",724935,1,"HAYWARD"
94546,3,"HAYWARD_724935",724935,1,"HAYWARD"
94546,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94547,3,"OAKLAND_724930",724930,1,"OAKLAND"
94547,12,"CONCORD_724936",724936,1,"CONCORD"
94548,12,"CONCORD_724936",724936,1,"CONCORD"
94549,12,"CONCORD_724936",724936,1,"CONCORD"
94550,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94550,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94550,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94550,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94551,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94551,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94552,3,"HAYWARD_724935",724935,1,"HAYWARD"
94552,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94553,3,"OAKLAND_724930",724930,1,"OAKLAND"
94553,12,"CONCORD_724936",724936,1,"CONCORD"
94555,3,"HAYWARD_724935",724935,1,"HAYWARD"
94556,3,"OAKLAND_724930",724930,1,"OAKLAND"
94556,12,"CONCORD_724936",724936,1,"CONCORD"
94558,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94558,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94558,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94559,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94559,3,"OAKLAND_724930",724930,1,"OAKLAND"
94560,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94561,12,"CONCORD_724936",724936,1,"CONCORD"
94561,12,"CONCORD_724936",724936,1,"CONCORD"
94563,3,"OAKLAND_724930",724930,1,"OAKLAND"
94563,12,"CONCORD_724936",724936,1,"CONCORD"
94564,3,"OAKLAND_724930",724930,1,"OAKLAND"
94564,12,"CONCORD_724936",724936,1,"CONCORD"
94565,12,"CONCORD_724936",724936,1,"CONCORD"
94566,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94567,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94568,3,"HAYWARD_724935",724935,1,"HAYWARD"
94568,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94568,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94569,12,"CONCORD_724936",724936,1,"CONCORD"
94571,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94571,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94572,3,"OAKLAND_724930",724930,1,"OAKLAND"
94572,12,"CONCORD_724936",724936,1,"CONCORD"
94574,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94574,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94576,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94577,3,"OAKLAND_724930",724930,1,"OAKLAND"
94578,3,"HAYWARD_724935",724935,1,"HAYWARD"
94579,3,"HAYWARD_724935",724935,1,"HAYWARD"
94580,3,"HAYWARD_724935",724935,1,"HAYWARD"
94582,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94583,3,"HAYWARD_724935",724935,1,"HAYWARD"
94583,3,"HAYWARD_724935",724935,1,"HAYWARD"
94583,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94583,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94585,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94585,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94586,3,"HAYWARD_724935",724935,1,"HAYWARD"
94586,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94586,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94587,3,"HAYWARD_724935",724935,1,"HAYWARD"
94588,3,"HAYWARD_724935",724935,1,"HAYWARD"
94588,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94589,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94589,3,"OAKLAND_724930",724930,1,"OAKLAND"
94590,3,"OAKLAND_724930",724930,1,"OAKLAND"
94591,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94591,3,"OAKLAND_724930",724930,1,"OAKLAND"
94591,12,"CONCORD_724936",724936,1,"CONCORD"
94592,3,"OAKLAND_724930",724930,1,"OAKLAND"
94595,12,"CONCORD_724936",724936,1,"CONCORD"
94596,12,"CONCORD_724936",724936,1,"CONCORD"
94597,12,"CONCORD_724936",724936,1,"CONCORD"
94598,12,"CONCORD_724936",724936,1,"CONCORD"
94599,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94601,3,"OAKLAND_724930",724930,1,"OAKLAND"
94602,3,"OAKLAND_724930",724930,1,"OAKLAND"
94603,3,"OAKLAND_724930",724930,1,"OAKLAND"
94605,3,"OAKLAND_724930",724930,1,"OAKLAND"
94606,3,"OAKLAND_724930",724930,1,"OAKLAND"
94607,3,"OAKLAND_724930",724930,1,"OAKLAND"
94608,3,"OAKLAND_724930",724930,1,"OAKLAND"
94609,3,"OAKLAND_724930",724930,1,"OAKLAND"
94610,3,"OAKLAND_724930",724930,1,"OAKLAND"
94611,3,"OAKLAND_724930",724930,1,"OAKLAND"
94611,3,"OAKLAND_724930",724930,1,"OAKLAND"
94611,12,"CONCORD_724936",724936,1,"CONCORD"
94611,12,"CONCORD_724936",724936,1,"CONCORD"
94612,3,"OAKLAND_724930",724930,1,"OAKLAND"
94613,3,"OAKLAND_724930",724930,1,"OAKLAND"
94618,3,"OAKLAND_724930",724930,1,"OAKLAND"
94619,3,"OAKLAND_724930",724930,1,"OAKLAND"
94621,3,"OAKLAND_724930",724930,1,"OAKLAND"
94702,3,"OAKLAND_724930",724930,1,"OAKLAND"
94703,3,"OAKLAND_724930",724930,1,"OAKLAND"
94704,3,"OAKLAND_724930",724930,1,"OAKLAND"
94704,12,"CONCORD_724936",724936,1,"CONCORD"
94705,3,"OAKLAND_724930",724930,1,"OAKLAND"
94705,12,"CONCORD_724936",724936,1,"CONCORD"
94706,3,"OAKLAND_724930",724930,1,"OAKLAND"
94707,3,"OAKLAND_724930",724930,1,"OAKLAND"
94707,3,"OAKLAND_724930",724930,1,"OAKLAND"
94708,3,"OAKLAND_724930",724930,1,"OAKLAND"
94708,3,"OAKLAND_724930",724930,1,"OAKLAND"
94708,12,"CONCORD_724936",724936,1,"CONCORD"
94708,12,"CONCORD_724936",724936,1,"CONCORD"
94709,3,"OAKLAND_724930",724930,1,"OAKLAND"
94710,3,"OAKLAND_724930",724930,1,"OAKLAND"
94720,3,"OAKLAND_724930",724930,1,"OAKLAND"
94801,3,"OAKLAND_724930",724930,1,"OAKLAND"
94803,3,"OAKLAND_724930",724930,1,"OAKLAND"
94803,12,"CONCORD_724936",724936,1,"CONCORD"
94804,3,"OAKLAND_724930",724930,1,"OAKLAND"
94805,3,"OAKLAND_724930",724930,1,"OAKLAND"
94806,3,"OAKLAND_724930",724930,1,"OAKLAND"
94901,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94903,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94904,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94904,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94920,3,"OAKLAND_724930",724930,1,"OAKLAND"
94920,3,"OAKLAND_724930",724930,1,"OAKLAND"
94922,1,"EUREKA_725940",725940,1,"EUREKA"
94922,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94922,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94923,1,"EUREKA_725940",725940,1,"EUREKA"
94923,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94924,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94925,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94925,3,"OAKLAND_724930",724930,1,"OAKLAND"
94928,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94929,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94930,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94930,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94931,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94933,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94937,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94938,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94939,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94939,3,"OAKLAND_724930",724930,1,"OAKLAND"
94940,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94941,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94945,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94946,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94946,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94947,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94949,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94951,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94952,1,"EUREKA_725940",725940,1,"EUREKA"
94952,1,"EUREKA_725940",725940,1,"EUREKA"
94952,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94952,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94952,3,"OAKLAND_724930",724930,1,"OAKLAND"
94952,3,"OAKLAND_724930",724930,1,"OAKLAND"
94954,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94956,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94960,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94963,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94963,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94964,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94965,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94970,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94971,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94972,1,"EUREKA_725940",725940,1,"EUREKA"
94972,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94972,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94973,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94973,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
95002,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95002,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95003,3,"MONTEREY_724915",724915,1,"MONTEREY"
95004,3,"SALINAS_724917",724917,1,"SALINAS"
95004,3,"SALINAS_724917",724917,1,"SALINAS"
95004,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95004,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95005,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95006,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95006,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95008,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95010,3,"MONTEREY_724915",724915,1,"MONTEREY"
95012,3,"SALINAS_724917",724917,1,"SALINAS"
95013,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95014,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95014,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95017,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95018,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95019,3,"SALINAS_724917",724917,1,"SALINAS"
95020,3,"SALINAS_724917",724917,1,"SALINAS"
95020,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95023,3,"SALINAS_724917",724917,1,"SALINAS"
95023,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95023,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95023,12,"MERCED_724815",724815,1,"MERCED"
95023,12,"MERCED_724815",724815,1,"MERCED"
95023,13,"LEMOORE_747020",747020,1,"LEMOORE"
95030,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95032,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95033,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95033,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95033,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95033,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95035,3,"HAYWARD_724935",724935,1,"HAYWARD"
95035,3,"HAYWARD_724935",724935,1,"HAYWARD"
95035,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95035,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95037,3,"SALINAS_724917",724917,1,"SALINAS"
95037,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95037,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
95039,3,"SALINAS_724917",724917,1,"SALINAS"
95043,3,"SALINAS_724917",724917,1,"SALINAS"
95043,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
95043,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
95043,13,"LEMOORE_747020",747020,1,"LEMOORE"
95043,13,"LEMOORE_747020",747020,1,"LEMOORE"
95045,3,"SALINAS_724917",724917,1,"SALINAS"
95045,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95046,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95050,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95051,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95053,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95054,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95060,3,"MONTEREY_724915",724915,1,"MONTEREY"
95062,3,"MONTEREY_724915",724915,1,"MONTEREY"
95064,3,"MONTEREY_724915",724915,1,"MONTEREY"
95065,3,"MONTEREY_724915",724915,1,"MONTEREY"
95066,3,"MONTEREY_724915",724915,1,"MONTEREY"
95070,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95070,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95073,3,"MONTEREY_724915",724915,1,"MONTEREY"
95076,3,"SALINAS_724917",724917,1,"SALINAS"
95076,3,"SALINAS_724917",724917,1,"SALINAS"
95076,3,"SALINAS_724917",724917,1,"SALINAS"
95076,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95076,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95110,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95111,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95112,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95113,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95116,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95117,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95118,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95119,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95120,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95121,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95122,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95123,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95124,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95125,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95126,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95127,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95128,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95129,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95130,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95131,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95132,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95133,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95134,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
95134,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95135,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95136,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95138,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95139,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95140,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95141,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95148,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95192,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
95202,12,"STOCKTON_724920",724920,1,"STOCKTON"
95203,12,"STOCKTON_724920",724920,1,"STOCKTON"
95204,12,"STOCKTON_724920",724920,1,"STOCKTON"
95205,12,"STOCKTON_724920",724920,1,"STOCKTON"
95206,12,"STOCKTON_724920",724920,1,"STOCKTON"
95207,12,"STOCKTON_724920",724920,1,"STOCKTON"
95209,12,"STOCKTON_724920",724920,1,"STOCKTON"
95210,12,"STOCKTON_724920",724920,1,"STOCKTON"
95211,12,"STOCKTON_724920",724920,1,"STOCKTON"
95212,12,"STOCKTON_724920",724920,1,"STOCKTON"
95215,12,"STOCKTON_724920",724920,1,"STOCKTON"
95219,12,"STOCKTON_724920",724920,1,"STOCKTON"
95220,12,"STOCKTON_724920",724920,1,"STOCKTON"
95222,12,"MODESTO_724926",724926,1,"MODESTO"
95222,12,"MODESTO_724926",724926,1,"MODESTO"
95223,12,"STOCKTON_724920",724920,1,"STOCKTON"
95223,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95223,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95228,12,"MODESTO_724926",724926,1,"MODESTO"
95228,12,"MODESTO_724926",724926,1,"MODESTO"
95230,12,"STOCKTON_724920",724920,1,"STOCKTON"
95230,12,"STOCKTON_724920",724920,1,"STOCKTON"
95230,12,"STOCKTON_724920",724920,1,"STOCKTON"
95231,12,"STOCKTON_724920",724920,1,"STOCKTON"
95232,12,"STOCKTON_724920",724920,1,"STOCKTON"
95236,12,"STOCKTON_724920",724920,1,"STOCKTON"
95236,12,"STOCKTON_724920",724920,1,"STOCKTON"
95237,12,"STOCKTON_724920",724920,1,"STOCKTON"
95240,12,"STOCKTON_724920",724920,1,"STOCKTON"
95242,12,"STOCKTON_724920",724920,1,"STOCKTON"
95245,12,"STOCKTON_724920",724920,1,"STOCKTON"
95245,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95246,12,"STOCKTON_724920",724920,1,"STOCKTON"
95246,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95247,12,"MODESTO_724926",724926,1,"MODESTO"
95247,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95249,12,"STOCKTON_724920",724920,1,"STOCKTON"
95251,12,"MODESTO_724926",724926,1,"MODESTO"
95252,12,"STOCKTON_724920",724920,1,"STOCKTON"
95255,12,"STOCKTON_724920",724920,1,"STOCKTON"
95255,12,"STOCKTON_724920",724920,1,"STOCKTON"
95255,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95255,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95257,12,"STOCKTON_724920",724920,1,"STOCKTON"
95257,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95258,12,"STOCKTON_724920",724920,1,"STOCKTON"
95301,12,"MERCED_724815",724815,1,"MERCED"
95303,12,"MERCED_724815",724815,1,"MERCED"
95304,12,"STOCKTON_724920",724920,1,"STOCKTON"
95306,12,"MERCED_724815",724815,1,"MERCED"
95307,12,"MODESTO_724926",724926,1,"MODESTO"
95309,12,"MODESTO_724926",724926,1,"MODESTO"
95310,12,"MODESTO_724926",724926,1,"MODESTO"
95310,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95311,12,"MERCED_724815",724815,1,"MERCED"
95311,12,"MERCED_724815",724815,1,"MERCED"
95311,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95311,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95313,12,"MODESTO_724926",724926,1,"MODESTO"
95315,12,"MODESTO_724926",724926,1,"MODESTO"
95316,12,"MODESTO_724926",724926,1,"MODESTO"
95316,12,"MODESTO_724926",724926,1,"MODESTO"
95317,12,"MERCED_724815",724815,1,"MERCED"
95317,13,"FRESNO_723890",723890,1,"FRESNO"
95318,12,"MERCED_724815",724815,1,"MERCED"
95318,16,"BISHOP_724800",724800,1,"BISHOP"
95320,12,"STOCKTON_724920",724920,1,"STOCKTON"
95321,12,"MERCED_724815",724815,1,"MERCED"
95321,12,"MERCED_724815",724815,1,"MERCED"
95321,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95321,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95322,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95322,12,"MERCED_724815",724815,1,"MERCED"
95322,12,"MERCED_724815",724815,1,"MERCED"
95323,12,"MODESTO_724926",724926,1,"MODESTO"
95324,12,"MODESTO_724926",724926,1,"MODESTO"
95325,12,"MERCED_724815",724815,1,"MERCED"
95326,12,"MODESTO_724926",724926,1,"MODESTO"
95327,12,"MODESTO_724926",724926,1,"MODESTO"
95329,12,"MERCED_724815",724815,1,"MERCED"
95329,12,"MERCED_724815",724815,1,"MERCED"
95329,12,"MERCED_724815",724815,1,"MERCED"
95330,12,"STOCKTON_724920",724920,1,"STOCKTON"
95333,12,"MERCED_724815",724815,1,"MERCED"
95333,13,"FRESNO_723890",723890,1,"FRESNO"
95334,12,"MERCED_724815",724815,1,"MERCED"
95335,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95336,12,"STOCKTON_724920",724920,1,"STOCKTON"
95337,12,"STOCKTON_724920",724920,1,"STOCKTON"
95338,12,"MERCED_724815",724815,1,"MERCED"
95338,13,"FRESNO_723890",723890,1,"FRESNO"
95338,16,"BISHOP_724800",724800,1,"BISHOP"
95340,12,"MERCED_724815",724815,1,"MERCED"
95341,12,"MERCED_724815",724815,1,"MERCED"
95345,12,"MERCED_724815",724815,1,"MERCED"
95345,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95346,12,"MODESTO_724926",724926,1,"MODESTO"
95346,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95348,12,"MERCED_724815",724815,1,"MERCED"
95350,12,"MODESTO_724926",724926,1,"MODESTO"
95351,12,"MODESTO_724926",724926,1,"MODESTO"
95354,12,"MODESTO_724926",724926,1,"MODESTO"
95355,12,"MODESTO_724926",724926,1,"MODESTO"
95356,12,"MODESTO_724926",724926,1,"MODESTO"
95357,12,"MODESTO_724926",724926,1,"MODESTO"
95358,12,"MODESTO_724926",724926,1,"MODESTO"
95360,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95360,12,"MODESTO_724926",724926,1,"MODESTO"
95360,12,"MODESTO_724926",724926,1,"MODESTO"
95361,12,"MODESTO_724926",724926,1,"MODESTO"
95361,12,"MODESTO_724926",724926,1,"MODESTO"
95363,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
95363,12,"MODESTO_724926",724926,1,"MODESTO"
95364,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95366,12,"STOCKTON_724920",724920,1,"STOCKTON"
95367,12,"MODESTO_724926",724926,1,"MODESTO"
95368,12,"MODESTO_724926",724926,1,"MODESTO"
95369,12,"MERCED_724815",724815,1,"MERCED"
95369,12,"MERCED_724815",724815,1,"MERCED"
95370,12,"MODESTO_724926",724926,1,"MODESTO"
95370,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95372,12,"MODESTO_724926",724926,1,"MODESTO"
95374,12,"MERCED_724815",724815,1,"MERCED"
95376,12,"STOCKTON_724920",724920,1,"STOCKTON"
95377,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
95377,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
95379,12,"MODESTO_724926",724926,1,"MODESTO"
95379,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95380,12,"MODESTO_724926",724926,1,"MODESTO"
95380,12,"MODESTO_724926",724926,1,"MODESTO"
95382,12,"MODESTO_724926",724926,1,"MODESTO"
95383,12,"MODESTO_724926",724926,1,"MODESTO"
95383,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
95385,12,"MODESTO_724926",724926,1,"MODESTO"
95385,12,"MODESTO_724926",724926,1,"MODESTO"
95386,12,"MODESTO_724926",724926,1,"MODESTO"
95388,12,"MERCED_724815",724815,1,"MERCED"
